state,district,year,crop,groundwater_ph,ec_groundwater_(µs/cm),hardness_groundwater_(mg/l),nitrate_groundwater_(mg/l),rainfall_mm,soil_ph,soil_organic_carbon,soil_nitrogen,soil_phosphorus,soil_potassium,crop_yield
Punjab,Hoshiarpur,2022,Wheat,6.81,748.0,318.0,39.0,822,6.68,0.935,243.0,26.0,251,5320
Punjab,Hoshiarpur,2022,Rice,6.83,752.0,319.0,37.0,819,6.73,0.935,242.0,27.0,248,5400
Punjab,Hoshiarpur,2022,Bajra,6.8,753.0,322.0,37.0,818,6.7,0.935,240.0,27.0,250,2200
Punjab,Hoshiarpur,2022,Cotton,6.84,751.0,321.0,38.0,821,6.69,0.935,240.0,25.0,249,1100
Punjab,Hoshiarpur,2022,Sugarcane,6.82,749.0,323.0,39.0,823,6.71,0.935,244.0,27.0,250,3756
Punjab,Jalandhar,2023,Wheat,7.44,984.0,357.0,42.0,747,7.34,0.81,228.0,26.0,234,5100
Punjab,Jalandhar,2023,Rice,7.47,981.0,354.0,40.0,742,7.31,0.81,226.0,27.0,235,5200
Punjab,Jalandhar,2023,Bajra,7.41,983.0,353.0,43.0,746,7.37,0.83,230.0,26.0,233,2200
Punjab,Jalandhar,2023,Cotton,7.48,985.0,358.0,40.0,744,7.32,0.79,229.0,27.0,236,1050
Punjab,Jalandhar,2023,Sugarcane,7.43,986.0,356.0,41.0,748,7.34,0.83,227.0,24.0,232,4315
Punjab,Firozpur,2023,Wheat,8.21,1431.0,521.5575,56.0,619,8.08,0.65,182.0,20.0,171,5120
Punjab,Firozpur,2023,Rice,8.2,1428.0,521.5575,54.0,622,8.18,0.63,183.0,22.0,172,5200
Punjab,Firozpur,2023,Bajra,8.24,1432.0,521.5575,55.0,618,8.15,0.64,183.0,20.0,173,2170
Punjab,Firozpur,2023,Cotton,8.19,1434.0,521.5575,55.0,617,8.1,0.65,182.0,21.0,169,1060
Punjab,Firozpur,2023,Sugarcane,8.23,1429.0,521.5575,56.0,621,8.12,0.62,182.0,22.0,170,4530
Punjab,Moga,2023,Wheat,7.53,1062.0,384.0,50.0,657,7.49,0.77,212.0,23.0,210,5200
Punjab,Moga,2023,Rice,7.57,1059.0,382.0,47.0,655,7.44,0.76,211.0,21.0,212,5300
Punjab,Moga,2023,Bajra,7.51,1065.0,383.0,47.0,658,7.48,0.77,214.0,23.0,211,2180
Punjab,Moga,2023,Cotton,7.55,1061.0,381.0,49.0,656,7.54,0.79,211.0,22.0,212,1065
Punjab,Moga,2023,Sugarcane,7.56,1063.0,385.0,50.0,659,7.47,0.77,213.0,22.0,213,3845
Punjab,Kapurthala,2023,Wheat,7.36,991.0,347.0,43.0,761,7.26,0.935,232.0,28.5,236,5300
Punjab,Kapurthala,2023,Rice,7.39,997.0,343.0,40.0,759,7.28,0.93,237.0,28.0,239,5350
Punjab,Kapurthala,2023,Bajra,7.35,999.0,346.0,43.0,763,7.31,0.935,236.0,28.5,238,2185
Punjab,Kapurthala,2023,Cotton,7.32,995.0,345.0,45.0,758,7.25,0.935,234.0,28.0,239,1065
Punjab,Kapurthala,2023,Sugarcane,7.38,993.0,344.0,42.0,762,7.23,0.92,233.0,27.0,237,4103
Punjab,Hoshiarpur,2023,Wheat,6.87,759.0,326.0,37.0,829,6.72,0.935,243.0,27.0,255,5400
Punjab,Hoshiarpur,2023,Rice,6.89,764.0,324.0,40.0,832,6.8,0.935,247.0,26.0,254,5450
Punjab,Hoshiarpur,2023,Bajra,6.83,758.0,325.0,39.0,828,6.74,0.935,245.0,28.5,256,2250
Punjab,Hoshiarpur,2023,Cotton,6.9,765.0,323.0,40.0,834,6.76,0.935,246.0,27.0,253,1110
Punjab,Hoshiarpur,2023,Sugarcane,6.86,762.0,327.0,38.0,831,6.82,0.935,242.0,28.0,253,3913
Punjab,Ludhiana,2023,Wheat,7.4,988.0,354.0,43.0,743,7.34,0.83,231.0,28.0,235,5100
Punjab,Ludhiana,2023,Rice,7.43,989.0,355.0,43.0,747,7.37,0.84,229.0,27.0,234,5200
Punjab,Ludhiana,2023,Bajra,7.41,983.0,358.0,41.0,742,7.3,0.82,228.0,25.0,235,2200
Punjab,Ludhiana,2023,Cotton,7.45,987.0,357.0,42.0,746,7.36,0.82,230.0,26.0,236,1050
Punjab,Ludhiana,2023,Sugarcane,7.46,981.0,353.0,40.0,748,7.32,0.81,227.0,25.0,232,3946
Punjab,Bathinda,2023,Wheat,8.28,1426.0,521.5575,57.0,615,8.14,0.65,184.0,24.0,173,5120
Punjab,Bathinda,2023,Rice,8.21,1429.0,521.5575,55.0,612,8.08,0.64,185.0,22.0,170,5200
Punjab,Bathinda,2023,Bajra,8.23,1427.0,521.5575,56.0,617,8.1,0.61,181.0,23.0,171,2170
Punjab,Bathinda,2023,Cotton,8.18,1432.0,521.5575,54.0,619,8.15,0.64,183.0,21.0,170,1060
Punjab,Bathinda,2023,Sugarcane,8.29,1430.0,521.5575,58.0,621,8.19,0.65,184.0,22.0,171,4023
Punjab,Sangrur,2023,Wheat,8.72,1253.0,482.0,50.0,628,8.34,0.66,198.0,22.0,172,4760
Punjab,Sangrur,2023,Rice,8.67,1248.0,479.0,51.0,634,8.31,0.64,196.0,20.0,171,4820
Punjab,Sangrur,2023,Bajra,8.74,1251.0,481.0,48.0,632,8.29,0.65,194.0,21.0,173,2160
Punjab,Sangrur,2023,Cotton,8.71,1252.0,484.0,50.0,630,8.33,0.68,191.0,20.0,170,1030
Punjab,Sangrur,2023,Sugarcane,8.7,1250.0,480.0,49.0,631,8.37,0.69,196.0,20.0,173,3946
Punjab,Patiala,2023,Wheat,7.84,1193.0,399.0,42.0,671,7.78,0.71,194.0,19.0,213,4840
Punjab,Patiala,2023,Rice,7.8,1205.0,401.0,44.0,670,7.79,0.72,192.0,20.0,212,4880
Punjab,Patiala,2023,Bajra,7.86,1199.0,403.0,45.0,668,7.76,0.71,191.0,18.0,213,2190
Punjab,Patiala,2023,Cotton,7.81,1204.0,404.0,43.0,672,7.75,0.7,192.0,19.0,211,1045
Punjab,Patiala,2023,Sugarcane,7.77,1207.0,402.0,44.0,669,7.82,0.69,193.0,19.0,212,3765
Punjab,Amritsar,2023,Wheat,7.18,758.0,317.0,37.0,828,7.13,0.88,231.0,27.0,232,5400
Punjab,Amritsar,2023,Rice,7.22,763.0,321.0,39.0,826,7.12,0.89,232.0,26.0,228,5450
Punjab,Amritsar,2023,Bajra,7.2,761.0,319.0,38.0,827,7.13,0.91,233.0,27.0,231,2220
Punjab,Amritsar,2023,Cotton,7.19,757.0,318.0,38.0,830,7.1,0.9,231.0,26.0,230,1110
Punjab,Amritsar,2023,Sugarcane,7.16,760.0,320.0,37.0,829,7.11,0.91,230.0,25.0,232,4236
Punjab,Ludhiana,2024,Wheat,7.47,983.0,359.0,40.0,748,7.3,0.85,227.0,27.0,233,5150
Punjab,Ludhiana,2024,Rice,7.44,988.0,356.0,41.0,742,7.31,0.86,229.0,26.0,232,5250
Punjab,Ludhiana,2024,Bajra,7.41,984.0,358.0,39.0,743,7.36,0.83,230.0,27.0,236,2220
Punjab,Ludhiana,2024,Cotton,7.46,987.0,357.0,42.0,746,7.33,0.82,228.0,25.0,232,1070
Punjab,Ludhiana,2024,Sugarcane,7.43,985.0,355.0,41.0,747,7.35,0.83,229.0,23.0,233,4125
Punjab,Bathinda,2024,Wheat,8.23,1433.0,521.5575,57.0,623,8.19,0.63,182.0,21.0,173,5150
Punjab,Bathinda,2024,Rice,8.26,1432.0,521.5575,56.0,624,8.15,0.66,183.0,19.0,172,5230
Punjab,Bathinda,2024,Bajra,8.22,1436.0,521.5575,55.0,625,8.18,0.65,185.0,20.0,170,2190
Punjab,Bathinda,2024,Cotton,8.21,1438.0,521.5575,58.0,626,8.17,0.62,184.0,21.0,173,1080
Punjab,Bathinda,2024,Sugarcane,8.27,1430.0,521.5575,59.0,621,8.16,0.63,184.0,20.0,171,3987
Punjab,Sangrur,2024,Wheat,8.74,1259.0,482.0,53.0,647,8.29,0.72,190.0,21.0,173,4780
Punjab,Sangrur,2024,Rice,8.71,1262.0,483.0,55.0,646,8.31,0.7,192.0,22.0,171,4850
Punjab,Sangrur,2024,Bajra,8.72,1263.0,487.0,52.0,644,8.33,0.73,192.0,23.0,174,2180
Punjab,Sangrur,2024,Cotton,8.7,1261.0,484.0,54.0,645,8.28,0.69,191.0,21.0,172,1055
Punjab,Sangrur,2024,Sugarcane,8.73,1264.0,485.0,53.0,646,8.32,0.71,193.0,21.0,175,4123
Punjab,Patiala,2024,Wheat,7.85,1218.0,407.0,46.0,670,7.83,0.75,200.0,23.0,213,4895
Punjab,Patiala,2024,Rice,7.8,1214.0,406.0,44.0,669,7.85,0.73,199.0,25.0,214,4925
Punjab,Patiala,2024,Bajra,7.86,1221.0,405.0,45.0,671,7.84,0.71,198.0,22.0,215,2205
Punjab,Patiala,2024,Cotton,7.82,1216.0,404.0,43.0,672,7.87,0.74,197.0,23.0,211,1055
Punjab,Patiala,2024,Sugarcane,7.87,1217.0,406.0,46.0,670,7.86,0.74,198.0,24.0,215,4200
Punjab,Amritsar,2024,Wheat,7.28,769.0,334.0,38.0,843,7.14,0.935,235.0,28.5,239,5450
Punjab,Amritsar,2024,Rice,7.26,771.0,329.0,41.0,841,7.09,0.91,234.0,28.5,238,5500
Punjab,Amritsar,2024,Bajra,7.27,772.0,331.0,39.0,840,7.15,0.93,230.0,28.5,237,2250
Punjab,Amritsar,2024,Cotton,7.29,771.0,330.0,42.0,845,7.11,0.9,233.0,28.5,241,1115
Punjab,Amritsar,2024,Sugarcane,7.31,770.0,332.0,41.0,842,7.14,0.92,236.0,28.5,240,3956
Punjab,Jalandhar,2024,Wheat,7.49,987.0,359.0,44.0,753,7.38,0.86,233.0,27.0,237,5120
Punjab,Jalandhar,2024,Rice,7.44,983.0,356.0,41.0,749,7.41,0.84,230.0,28.0,238,5170
Punjab,Jalandhar,2024,Bajra,7.41,988.0,354.0,43.0,747,7.39,0.85,232.0,26.0,235,2230
Punjab,Jalandhar,2024,Cotton,7.46,985.0,355.0,43.0,745,7.36,0.83,229.0,25.0,239,1080
Punjab,Jalandhar,2024,Sugarcane,7.43,986.0,353.0,42.0,748,7.31,0.85,228.0,27.0,236,3956
Punjab,Firozpur,2024,Wheat,8.29,1437.0,521.5575,58.0,623,8.16,0.67,182.0,23.0,171,5100
Punjab,Firozpur,2024,Rice,8.28,1438.0,521.5575,57.0,628,8.19,0.65,185.0,22.0,169,5150
Punjab,Firozpur,2024,Bajra,8.24,1436.0,521.5575,59.5,627,8.15,0.66,183.0,20.0,172,2200
Punjab,Firozpur,2024,Cotton,8.21,1430.0,521.5575,59.0,624,8.14,0.69,182.0,21.0,173,1080
Punjab,Firozpur,2024,Sugarcane,8.27,1433.0,521.5575,58.0,622,8.17,0.66,182.0,21.0,172,3956
Punjab,Moga,2024,Wheat,7.64,1063.0,387.0,48.0,672,7.48,0.8,215.0,25.0,214,5250
Punjab,Moga,2024,Rice,7.6,1061.0,383.0,46.0,670,7.44,0.81,213.0,22.0,212,5300
Punjab,Moga,2024,Bajra,7.66,1058.0,389.0,50.0,674,7.52,0.79,210.0,26.0,215,2200
Punjab,Moga,2024,Cotton,7.71,1069.0,386.0,49.0,675,7.54,0.78,213.0,24.0,212,1085
Punjab,Moga,2024,Sugarcane,7.64,1064.0,385.0,49.0,670,7.47,0.77,213.0,22.0,214,4256
Punjab,Kapurthala,2024,Wheat,7.45,1009.0,356.0,45.0,766,7.39,0.935,239.0,28.5,238,5300
Punjab,Kapurthala,2024,Rice,7.43,1013.0,360.0,46.0,765,7.42,0.935,237.0,27.0,239,5350
Punjab,Kapurthala,2024,Bajra,7.47,1007.0,359.0,45.0,769,7.35,0.935,240.0,28.0,239,2185
Punjab,Kapurthala,2024,Cotton,7.41,1010.0,358.0,44.0,764,7.36,0.935,237.0,28.5,240,1070
Punjab,Kapurthala,2024,Sugarcane,7.48,1012.0,361.0,47.0,767,7.4,0.935,238.0,28.5,241,4378
Punjab,Hoshiarpur,2024,Wheat,6.95,773.0,334.0,41.0,843,6.84,0.935,252.0,28.5,258,5450
Punjab,Hoshiarpur,2024,Rice,6.99,764.0,329.0,39.0,845,6.81,0.935,250.0,28.5,255,5550
Punjab,Hoshiarpur,2024,Bajra,6.96,769.0,330.0,41.0,843,6.83,0.935,249.0,28.5,255,2250
Punjab,Hoshiarpur,2024,Cotton,6.91,768.0,332.0,40.0,842,6.85,0.935,250.0,28.5,256,1120
Punjab,Hoshiarpur,2024,Sugarcane,6.98,770.0,333.0,42.0,849,6.86,0.935,251.0,28.5,254,4500
Punjab,Ludhiana,2021,Wheat,7.42,979.0,352.0,37.0,742,7.33,0.81,222.0,25.0,227,4950
Punjab,Ludhiana,2021,Rice,7.38,981.0,348.0,39.0,744,7.36,0.84,224.0,27.0,226,5050
Punjab,Ludhiana,2021,Bajra,7.35,982.0,351.0,41.0,747,7.3,0.8,226.0,25.0,228,2100
Punjab,Ludhiana,2021,Cotton,7.41,984.0,350.0,40.0,741,7.34,0.82,223.0,28.0,228,1000
Punjab,Ludhiana,2021,Sugarcane,7.38,980.0,349.0,40.0,746,7.31,0.83,229.0,27.0,227,4300
Punjab,Bathinda,2021,Wheat,8.19,1399.0,521.5575,55.0,617,8.02,0.62,183.0,17.0,170,5020
Punjab,Bathinda,2021,Rice,8.19,1404.0,521.5575,54.0,612,8.02,0.62,179.0,19.0,169,5100
Punjab,Bathinda,2021,Bajra,8.22,1402.0,521.5575,55.0,610,8.03,0.6,182.0,17.0,168,2120
Punjab,Bathinda,2021,Cotton,8.23,1405.0,521.5575,53.0,617,8.01,0.61,181.0,18.0,170,1000
Punjab,Bathinda,2021,Sugarcane,8.23,1407.0,521.5575,56.0,614,8.0,0.64,181.0,18.0,169,3984
Punjab,Sangrur,2021,Wheat,8.16,1408.0,521.5575,54.0,615,8.02,0.63,179.0,19.0,170,4700
Punjab,Sangrur,2021,Rice,8.62,1252.0,482.0,49.0,621,8.21,0.62,184.0,21.0,172,4750
Punjab,Sangrur,2021,Bajra,8.57,1254.0,484.0,50.0,624,8.25,0.63,188.0,22.0,168,2120
Punjab,Sangrur,2021,Cotton,8.61,1251.0,478.0,51.0,619,8.18,0.62,188.0,19.0,171,1025
Punjab,Sangrur,2021,Sugarcane,8.6,1253.0,485.0,51.0,622,8.23,0.61,185.0,20.0,170,3900
Punjab,Patiala,2021,Wheat,8.64,1249.0,483.0,48.0,625,8.24,0.62,186.0,22.0,171,4800
Punjab,Patiala,2021,Rice,7.75,1206.0,401.0,44.0,663,7.69,0.67,188.0,21.0,211,4850
Punjab,Patiala,2021,Bajra,7.71,1201.0,399.0,42.0,666,7.75,0.69,188.0,20.0,210,2150
Punjab,Patiala,2021,Cotton,7.79,1204.0,398.0,41.0,667,7.73,0.66,190.0,22.0,209,1000
Punjab,Patiala,2021,Sugarcane,7.77,1198.0,402.0,43.0,662,7.71,0.67,191.0,19.0,210,3850
Punjab,Amritsar,2021,Wheat,7.74,1203.0,397.0,42.0,664,7.68,0.66,192.0,19.0,211,5300
Punjab,Amritsar,2021,Rice,7.19,753.0,317.0,39.0,823,7.13,0.86,224.0,26.0,229,5330
Punjab,Amritsar,2021,Bajra,7.16,755.0,318.0,37.0,820,7.11,0.84,226.0,27.0,228,2180
Punjab,Amritsar,2021,Cotton,7.14,756.0,321.0,36.0,818,7.1,0.83,222.0,25.0,229,1050
Punjab,Amritsar,2021,Sugarcane,7.17,757.0,323.0,39.0,825,7.14,0.84,225.0,26.0,228,3789
Punjab,Jalandhar,2021,Wheat,7.18,752.0,320.0,40.0,824,7.09,0.88,223.0,28.0,228,4950
Punjab,Jalandhar,2021,Rice,7.39,978.0,346.0,43.0,743,7.29,0.8,226.0,24.0,229,5000
Punjab,Jalandhar,2021,Bajra,7.43,981.0,343.0,41.0,747,7.34,0.82,225.0,25.0,230,2100
Punjab,Jalandhar,2021,Cotton,7.35,976.0,350.0,42.0,742,7.28,0.82,223.0,28.0,231,1000
Punjab,Jalandhar,2021,Sugarcane,7.41,980.0,347.0,45.0,746,7.32,0.81,227.0,27.0,232,3950
Punjab,Firozpur,2021,Wheat,7.38,982.0,349.0,40.0,745,7.31,0.8,225.0,24.0,230,5050
Punjab,Firozpur,2021,Rice,8.1,1404.0,521.5575,54.0,619,8.03,0.6,179.0,18.0,166,5100
Punjab,Firozpur,2021,Bajra,8.14,1406.0,521.5575,53.0,622,8.0,0.62,181.0,18.0,169,2150
Punjab,Firozpur,2021,Cotton,8.12,1402.0,521.5575,55.0,621,8.02,0.6,177.0,18.0,166,1000
Punjab,Firozpur,2021,Sugarcane,8.09,1405.0,521.5575,53.0,618,8.01,0.64,180.0,17.0,168,3846
Punjab,Moga,2021,Wheat,8.14,1407.0,521.5575,52.0,620,8.01,0.61,180.0,19.0,167,5100
Punjab,Moga,2021,Rice,7.53,1044.0,368.0,50.0,653,7.47,0.74,204.0,22.0,211,5150
Punjab,Moga,2021,Bajra,7.56,1046.0,372.0,49.0,652,7.41,0.75,205.0,20.0,209,2150
Punjab,Moga,2021,Cotton,7.55,1045.0,373.0,48.0,654,7.46,0.77,207.0,21.0,212,1050
Punjab,Moga,2021,Sugarcane,7.54,1042.0,367.0,47.0,651,7.4,0.74,205.0,20.0,211,3900
Punjab,Kapurthala,2021,Wheat,7.58,1041.0,374.0,49.0,656,7.45,0.75,204.0,19.0,212,5100
Punjab,Kapurthala,2021,Rice,7.31,980.0,339.0,39.0,755,7.27,0.89,231.0,27.0,233,5150
Punjab,Kapurthala,2021,Bajra,7.33,982.0,340.0,42.0,753,7.21,0.9,230.0,25.0,235,2150
Punjab,Kapurthala,2021,Cotton,7.29,979.0,344.0,42.0,751,7.24,0.88,233.0,24.0,232,1050
Punjab,Kapurthala,2021,Sugarcane,7.27,981.0,343.0,40.0,754,7.25,0.91,230.0,28.0,234,3950
Punjab,Hoshiarpur,2021,Wheat,7.3,980.0,342.0,39.0,752,7.23,0.91,231.0,26.0,234,5300
Punjab,Hoshiarpur,2021,Rice,6.82,753.0,319.0,36.0,818,6.76,0.935,242.0,28.5,252,5150
Punjab,Hoshiarpur,2021,Bajra,6.86,755.0,318.0,37.0,822,6.81,0.935,240.0,28.5,251,2150
Punjab,Hoshiarpur,2021,Cotton,6.88,754.0,317.0,35.0,819,6.78,0.935,241.0,28.5,254,1050
Punjab,Hoshiarpur,2021,Sugarcane,6.83,751.0,321.0,36.0,820,6.77,0.935,243.0,28.5,250,3999
Punjab,Ludhiana,2020,Wheat,6.87,752.0,320.0,37.0,819,6.76,0.935,240.0,28.5,250,4850
Punjab,Ludhiana,2020,Rice,7.4,978.0,344.0,39.0,736,7.29,0.77,221.0,25.0,226,4920
Punjab,Ludhiana,2020,Bajra,7.41,979.0,347.0,38.0,731,7.27,0.77,220.0,25.0,228,2050
Punjab,Ludhiana,2020,Cotton,7.38,976.0,346.0,41.0,739,7.25,0.8,223.0,27.0,227,980
Punjab,Ludhiana,2020,Sugarcane,7.37,981.0,349.0,38.0,734,7.26,0.81,223.0,28.5,229,3789
Punjab,Bathinda,2020,Wheat,7.39,977.0,350.0,41.0,732,7.25,0.78,224.0,26.0,226,4950
Punjab,Bathinda,2020,Rice,8.1,1398.0,521.5575,54.0,614,7.98,0.62,184.0,18.0,169,5000
Punjab,Bathinda,2020,Bajra,8.13,1382.0,521.5575,49.0,607,7.97,0.58,176.0,17.0,167,2080
Punjab,Bathinda,2020,Cotton,8.16,1377.0,521.5575,52.0,611,7.94,0.6,175.0,18.0,163,975
Punjab,Bathinda,2020,Sugarcane,8.2,1383.0,521.5575,53.0,613,7.97,0.61,176.0,16.0,164,3700
Punjab,Sangrur,2020,Wheat,8.5,1227.0,469.0,47.0,624,8.19,0.61,184.0,17.0,164,4620
Punjab,Sangrur,2020,Rice,8.56,1229.0,471.0,46.0,621,8.12,0.62,188.0,16.0,166,4680
Punjab,Sangrur,2020,Bajra,8.54,1228.0,470.0,48.0,628,8.18,0.61,183.0,19.0,167,2100
Punjab,Sangrur,2020,Cotton,8.57,1231.0,472.0,50.0,619,8.15,0.63,186.0,17.0,163,1000
Punjab,Sangrur,2020,Sugarcane,8.59,1233.0,468.0,49.0,623,8.17,0.61,186.0,18.0,168,3650
Punjab,Patiala,2020,Wheat,7.67,1182.0,395.0,42.0,643,7.66,0.65,187.0,20.0,203,4750
Punjab,Patiala,2020,Rice,7.63,1176.0,389.0,41.0,641,7.67,0.66,188.0,19.0,206,4800
Punjab,Patiala,2020,Bajra,7.65,1183.0,392.0,44.0,646,7.68,0.67,183.0,18.0,206,2120
Punjab,Patiala,2020,Cotton,7.69,1185.0,393.0,43.0,644,7.66,0.65,188.0,19.0,205,980
Punjab,Patiala,2020,Sugarcane,7.66,1184.0,390.0,42.0,642,7.63,0.68,188.0,20.0,204,3675
Punjab,Amritsar,2020,Wheat,7.13,737.0,311.0,35.0,803,7.02,0.82,222.0,25.0,224,5250
Punjab,Amritsar,2020,Rice,7.09,732.0,313.0,33.0,798,7.09,0.85,219.0,23.0,223,5280
Punjab,Amritsar,2020,Bajra,7.12,735.0,310.0,36.0,801,7.04,0.82,221.0,25.0,226,2100
Punjab,Amritsar,2020,Cotton,7.11,731.0,312.0,35.0,797,7.09,0.82,222.0,26.0,227,1000
Punjab,Amritsar,2020,Sugarcane,7.15,734.0,309.0,36.0,804,7.08,0.83,220.0,24.0,225,3610
Punjab,Jalandhar,2020,Wheat,7.33,981.0,346.0,39.0,736,7.27,0.81,224.0,23.0,230,4900
Punjab,Jalandhar,2020,Rice,7.39,979.0,342.0,40.0,732,7.28,0.8,221.0,24.0,227,4950
Punjab,Jalandhar,2020,Bajra,7.32,980.0,347.0,40.0,739,7.3,0.77,223.0,27.0,229,2080
Punjab,Jalandhar,2020,Cotton,7.36,976.0,349.0,38.0,731,7.31,0.79,225.0,28.0,227,980
Punjab,Jalandhar,2020,Sugarcane,7.34,982.0,346.0,38.0,734,7.31,0.8,221.0,28.0,226,3680
Punjab,Firozpur,2020,Wheat,8.07,1383.0,521.5575,55.0,616,7.97,0.58,179.0,17.0,163,5000
Punjab,Firozpur,2020,Rice,8.11,1381.0,521.5575,54.0,618,7.95,0.61,176.0,19.0,166,5050
Punjab,Firozpur,2020,Bajra,8.08,1386.0,521.5575,52.0,614,7.9,0.62,180.0,16.0,166,2100
Punjab,Firozpur,2020,Cotton,8.14,1380.0,521.5575,52.0,612,7.98,0.59,175.0,17.0,164,970
Punjab,Firozpur,2020,Sugarcane,8.09,1387.0,521.5575,56.0,619,7.93,0.61,178.0,19.0,167,3600
Punjab,Moga,2020,Wheat,7.42,1027.0,367.0,43.0,638,7.33,0.74,204.0,20.0,208,5050
Punjab,Moga,2020,Rice,7.45,1030.0,370.0,42.0,643,7.26,0.73,200.0,22.0,205,5100
Punjab,Moga,2020,Bajra,7.44,1023.0,364.0,41.0,641,7.32,0.74,202.0,21.0,209,2100
Punjab,Moga,2020,Cotton,7.48,1029.0,369.0,42.0,637,7.35,0.71,200.0,19.0,207,1000
Punjab,Moga,2020,Sugarcane,7.41,1028.0,366.0,44.0,640,7.3,0.75,203.0,20.0,208,3645
Punjab,Kapurthala,2020,Wheat,7.28,969.0,338.0,39.0,738,7.18,0.92,228.0,25.0,232,5000
Punjab,Kapurthala,2020,Rice,7.31,973.0,337.0,41.0,732,7.2,0.87,225.0,27.0,233,5050
Punjab,Kapurthala,2020,Bajra,7.35,968.0,336.0,42.0,739,7.14,0.9,223.0,28.0,230,2100
Punjab,Kapurthala,2020,Cotton,7.27,971.0,339.0,43.0,736,7.15,0.92,229.0,25.0,232,1000
Punjab,Kapurthala,2020,Sugarcane,7.29,972.0,338.0,41.0,735,7.11,0.87,226.0,26.0,231,3610
Punjab,Hoshiarpur,2020,Wheat,6.83,743.0,316.0,37.0,812,6.69,0.935,239.0,28.5,244,5200
Punjab,Hoshiarpur,2020,Rice,6.84,741.0,313.0,35.0,814,6.74,0.935,237.0,28.5,246,5250
Punjab,Hoshiarpur,2020,Bajra,6.86,738.0,314.0,36.0,808,6.7,0.935,237.0,28.0,244,2120
Punjab,Hoshiarpur,2020,Cotton,6.82,742.0,318.0,38.0,813,6.71,0.935,235.0,28.0,247,1000
Punjab,Hoshiarpur,2020,Sugarcane,6.85,744.0,315.0,36.0,815,6.74,0.935,238.0,28.5,245,3590
Punjab,Ludhiana,2019,Wheat,7.36,971.0,340.0,39.0,732,7.28,0.77,217.0,22.0,228,4800
Punjab,Ludhiana,2019,Rice,7.3,962.0,338.0,41.0,738,7.21,0.73,221.0,25.0,226,4850
Punjab,Ludhiana,2019,Bajra,7.28,964.0,343.0,40.0,729,7.25,0.76,213.0,27.0,227,2020
Punjab,Ludhiana,2019,Cotton,7.31,965.0,339.0,38.0,732,7.27,0.79,220.0,28.0,231,970
Punjab,Ludhiana,2019,Sugarcane,7.27,963.0,337.0,41.0,735,7.26,0.75,224.0,26.0,230,3560
Punjab,Bathinda,2019,Wheat,8.11,1360.0,521.5575,52.0,612,7.9,0.59,177.0,17.0,163,4880
Punjab,Bathinda,2019,Rice,8.16,1362.0,521.5575,49.0,609,7.99,0.61,176.0,19.0,162,4930
Punjab,Bathinda,2019,Bajra,8.13,1364.0,521.5575,51.0,614,7.97,0.6,180.0,20.0,164,2030
Punjab,Bathinda,2019,Cotton,8.15,1366.0,521.5575,48.0,611,7.92,0.62,175.0,18.0,165,970
Punjab,Bathinda,2019,Sugarcane,8.12,1363.0,521.5575,50.0,608,7.98,0.61,179.0,16.0,163,3456
Punjab,Sangrur,2019,Wheat,8.55,1213.0,462.0,47.0,608,8.05,0.62,182.0,18.0,165,4540
Punjab,Sangrur,2019,Rice,8.54,1216.0,467.0,45.0,612,8.08,0.6,186.0,17.0,167,4600
Punjab,Sangrur,2019,Bajra,8.57,1215.0,464.0,47.0,607,8.07,0.61,185.0,19.0,162,2050
Punjab,Sangrur,2019,Cotton,8.59,1212.0,466.0,46.0,610,8.06,0.63,182.0,20.0,168,950
Punjab,Sangrur,2019,Sugarcane,8.56,1211.0,463.0,49.0,609,8.09,0.61,182.0,19.0,162,3600
Punjab,Patiala,2019,Wheat,7.68,1151.0,384.0,37.0,638,7.7,0.65,181.0,18.0,203,4650
Punjab,Patiala,2019,Rice,7.63,1157.0,382.0,35.0,642,7.66,0.68,183.0,19.0,205,4700
Punjab,Patiala,2019,Bajra,7.65,1154.0,381.0,39.0,645,7.68,0.64,185.0,18.0,203,2070
Punjab,Patiala,2019,Cotton,7.69,1155.0,386.0,36.0,641,7.64,0.67,184.0,19.0,204,940
Punjab,Patiala,2019,Sugarcane,7.67,1153.0,385.0,38.0,640,7.63,0.68,186.0,20.0,205,3550
Punjab,Amritsar,2019,Wheat,7.12,712.0,306.0,35.0,779,7.07,0.79,219.0,25.0,223,5200
Punjab,Amritsar,2019,Rice,7.1,717.0,308.0,32.0,782,7.14,0.81,216.0,23.0,222,5230
Punjab,Amritsar,2019,Bajra,7.13,715.0,303.0,36.0,786,7.04,0.83,215.0,28.0,221,2040
Punjab,Amritsar,2019,Cotton,7.14,716.0,305.0,32.0,783,7.09,0.8,214.0,26.0,224,960
Punjab,Amritsar,2019,Sugarcane,7.11,713.0,307.0,35.0,781,7.08,0.79,216.0,25.0,223,3575
Punjab,Jalandhar,2019,Wheat,7.36,962.0,340.0,43.0,729,7.28,0.81,217.0,24.0,226,4850
Punjab,Jalandhar,2019,Rice,7.33,961.0,338.0,44.0,731,7.31,0.77,218.0,25.0,227,4900
Punjab,Jalandhar,2019,Bajra,7.29,963.0,341.0,41.0,730,7.25,0.77,216.0,27.0,228,2040
Punjab,Jalandhar,2019,Cotton,7.35,960.0,342.0,42.0,732,7.26,0.8,220.0,28.0,229,990
